image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,gender_confidence,predicted_age,age_confidence,InvNo,survey_gender,survey_age_group,survey_time,survey_completed
cluster_199_AccoID_1171719_20251107_141502.png,199,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:15:02,-253.0,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,none,Female,0.999,21–30,0.416,162.0,,,,False
cluster_199_AccoID_1171719_20251107_141502.png,199,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:15:02,-253.0,1.0,0.0,129.0,Tramezinni's,TRAMEZZINI,bacon cranberry feta onion ,Female,0.999,21–30,0.416,162.0,,,,False
cluster_201_AccoID_1171199_20251107_105646.png,201,1171199,224938/70,2025-11-07 10:56:00,2025-11-07 10:56:46,-156.0,2.0,0.0,49.0,Cakes Scones Muffins,SCONE,cheese jam,Female,0.99,41–55,0.31,70.0,Female,31-40,10:55:00,True
cluster_201_AccoID_1171199_20251107_105646.png,201,1171199,224938/70,2025-11-07 10:56:00,2025-11-07 10:56:46,-156.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.99,41–55,0.31,70.0,Female,31-40,10:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,79.0,Breakfast,BREAKFAST,loerie,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,79.0,Breakfast,BREAKFAST,loerie,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,69.0,Breakfast,BREAKFAST,sunbird,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_202_AccoID_1170989_20251107_095530.png,202,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:30,-192.0,1.0,0.0,69.0,Breakfast,BREAKFAST,sunbird,Female,0.995,31–40,0.349,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
